ligand_id,GPR40_Kd_M,GPR40_pKd,GPR40_dG_kcal_mol,HSA_Kd_M_dsf,HSA_pKd_dsf,HSA_Kd_M,HSA_pKd,HSA_dG_kcal_mol,OAT1_Kd_M,OAT1_pKd,OAT1_dG_kcal_mol,OAT4_Kd_M,OAT4_pKd,OAT4_dG_kcal_mol,PPARG_Kd_M,PPARG_pKd,PPARG_dG_kcal_mol,TBG_Kd_M,TBG_pKd,TBG_dG_kcal_mol,TTR_Kd_M,TTR_pKd,TTR_dG_kcal_mol,URAT1_Kd_M,URAT1_pKd,URAT1_dG_kcal_mol
212_DTXSID90880176,4.789800307888895e-09,8.319682592428807,-11.8,0.0035232600550798056,2.4530552999587156,0.03516589502368555,1.453878324677385,-10.93,1.5332603695115895e-07,6.814384089476644,-9.665,4.3336410108246963e-07,6.363147067514404,-9.025,1.3864439724975115e-07,6.858097675979237,-9.727,3.3081512442653294e-06,5.480414643300771,-7.773,3.5475941753367823e-07,6.450066066825746,-7.259,3.9526886659929627e-08,7.403107391568005,-10.5
213_DTXSID40320072,1.2646290043648662e-05,4.898036861830755,-6.947,3.8405317393188323,-0.5843913586030725,38.33260499329203,-1.583568333884403,-6.634,0.00011485152125934236,3.9398632480078106,-5.588,0.00016150980761733835,3.7918011001764507,-5.378,4.6420998042610287e-05,4.333285526531139,-6.146,0.000573916985475568,3.2411509218131545,-4.597,2.796015284149584e-05,4.553460458890704,-4.569,2.1469008909750983e-05,4.668188003768739,-6.621
214_DTXSID20375106,2.869249002926838e-07,6.542231760605668,-9.279,0.3004334447002179,0.5222517226656735,2.9986463709085447,-0.4769252526156571,-8.357,3.518662032713077e-06,5.453622445121764,-7.735,2.0986556573479855e-05,4.678058813624163,-6.635,9.304803479483118e-06,5.031292794878979,-7.136,7.906302873665134e-05,4.102026552775491,-5.818,1.2952157644972033e-05,4.887657878281489,-5.043,3.5358410083850648e-06,5.451507271581316,-7.732
215_DTXSID9041578,0.00019152698572488068,3.7177700262607702,-5.273,82.55564061585626,-1.916746751792047,823.9933885449602,-2.9159237270733773,-4.701,0.0008795879921857443,3.0557207081005457,-4.334,0.0020526716676707826,2.687680512062594,-3.812,0.0010163175854015982,2.992970559733922,-4.245,0.001983870288078891,2.70248672684573,-3.833,4.785349789297977e-05,4.320086311594609,-4.238,0.0006631308408952468,3.17840077344653,-4.508
216_DTXSID20379947,7.087375779280101e-07,6.1495145399291555,-8.722,0.1097076434797531,0.9597631134878334,1.0949993510534468,-0.03941386179349732,-9.011,4.90014978646489e-06,5.309790644371299,-7.531,2.4052822451993208e-05,4.6188339544916195,-6.551,7.060693690093547e-06,5.1511526288377,-7.306,5.6772974200786066e-05,4.245858353525954,-6.022,1.131937167726878e-05,4.946177679567217,-5.126,8.848107936406289e-06,5.0531495881302755,-7.167
217_DTXSID00379268,1.9773430385851996e-06,5.703917980741443,-8.09,1.3222045942234388,-0.12129866185718119,13.197012776067421,-1.1204756371385118,-7.249,3.195590848064965e-05,4.495448831298819,-6.376,7.349297772718476e-05,4.133754155882212,-5.863,2.642770197472487e-05,4.577940599376292,-6.493,0.00015994422088335436,3.796031447257347,-5.384,1.6848509723845213e-05,4.773438507097297,-4.881,5.4278520329618735e-06,5.265372000021891,-7.468
218_DTXSID50379773,8.86713749882127e-07,6.052216557068547,-8.584,0.5379033464814651,0.26929575381461657,5.368849395032206,-0.7298812214667139,-7.901,9.896905040804669e-06,5.004500596699971,-7.098,3.710363769829218e-05,4.430583509391747,-6.284,1.592507008900223e-05,4.7979186475828834,-6.805,0.00011503812904853368,3.9391581901609944,-5.587,1.0369294203570374e-05,4.98425080329528,-5.18,2.469874829583401e-06,5.607325055727652,-7.953
219_DTXSID60379941,2.2760035782971926e-08,7.642827059485445,-10.84,0.0005682642789277057,3.2454496428329094,0.0056718838990241415,2.246272667551579,-12.75,2.0636759193181034e-07,6.685358503509316,-9.482,3.127060655169843e-07,6.504863694724421,-9.226,6.127145972919307e-08,7.212741772927685,-10.23,3.676326855357516e-06,5.434585883257732,-7.708,5.95452861045023e-07,6.225152613691442,-6.94,7.669802540339632e-09,8.115215816852164,-11.51
220_DTXSID40380257,6.377591526888661e-07,6.195343299972197,-8.787,0.5087284092831154,0.29351400907518016,5.077652389190824,-0.7056629662061504,-8.013,1.1986605970481611e-05,4.921303770775683,-6.98,2.199823635601943e-05,4.657612136066499,-6.606,1.8074898387037827e-05,4.7429241355312355,-6.727,0.00011503812904853368,3.9391581901609944,-5.587,1.3293001301349958e-05,4.876376952732433,-5.027,1.8440153497771541e-06,5.734235468154531,-8.133
221_DTXSID90180087,1.488249542998652e-09,8.827324242136326,-12.52,0.0014335100332499877,2.8435992630454656,0.01430795983168696,1.8444222877641352,-12.1,1.5233359071663385e-07,6.817204320863908,-9.669,8.639776687053568e-07,6.063497482617604,-8.6,7.94451670485153e-08,7.099932517437125,-10.07,2.179643617258016e-06,5.661614509932483,-8.03,5.153440164876102e-07,6.287902762058065,-7.029,1.9666076956862842e-08,7.706282265698884,-10.93
222_DTXSID80380256,1.9987952687252574e-08,7.699231687230724,-10.92,0.06029455934553758,1.2197218744736626,0.6018040426472367,0.2205448991923321,-9.281,2.4779073276115443e-06,5.60591494003402,-7.951,2.4143717140535336e-06,5.617195865583075,-7.967,3.5588768475466313e-06,5.448687040194051,-7.728,2.2285805029258022e-05,4.651971673291971,-6.598,3.6154857497257944e-06,5.441833345878866,-5.829,4.926658987247308e-07,6.30744749761594,-8.946
223_DTXSID90868151,9.606368687902966e-08,7.017440749359651,-9.953,0.0024945872376276926,2.603001303848332,0.02489864260782025,1.6038243285670013,-11.66,8.083420020773216e-07,6.09240485433706,-8.641,1.2694079886068382e-06,5.896398772922211,-8.363,6.110788079942415e-06,5.213902777204323,-7.395,1.519268994798424e-05,4.8183653251405465,-6.834,3.3662325015368305e-06,5.472855891138769,-5.873,0.09300373073366275,1.0314996298918089,-1.463
224_DTXSID80590878,1.2136335692489173e-07,6.915912419418148,-9.809,0.05561767567227613,1.2547871647670268,0.5551237528812927,0.2556101894856962,-9.713,1.5550109727813533e-06,5.8082665420702115,-8.238,1.1967162034296658e-05,4.9220088286224986,-6.981,8.696064428974875e-07,6.06067725123034,-8.596,3.927294914855594e-05,4.405906484753187,-6.249,5.846066844005797e-06,5.233136223221329,-5.533,2.247923819158897e-06,5.648218410842979,-8.011
225_DTXSID0059829,6.432946839181927e-08,7.191590037523204,-10.2,0.016848647953413894,1.7734349440466985,0.16816748578252955,0.7742579687653679,-10.34,7.599813722098597e-07,6.119197052516068,-8.679,4.481580213619373e-06,5.348568825946179,-7.586,1.8172681338854455e-06,5.740580988775875,-8.142,1.551673799046715e-05,4.809199573131939,-6.821,4.978093506297876e-06,5.302936950056113,-5.632,1.1986605970481611e-05,4.921303770775683,-6.98
226_DTXSID5067348,1.1634157486661115e-10,9.934265061637447,-14.09,5.6990403826198605e-06,5.244198265664029,5.688250446968928e-05,4.245021290382699,-15.0,1.3946763741003158e-09,8.855526556008966,-12.56,5.634082372506534e-09,8.249176807747205,-11.7,1.1478007452000973e-09,8.940133497626885,-12.68,8.074545033459038e-08,7.092881938968965,-10.06,2.3047112361356498e-08,7.637383480863891,-8.943,1.8379482453245366e-09,8.735666722050247,-12.39
227_DTXSID50379556,2.6355864017289065e-06,5.579122741855012,-7.913,1.430208542662124,-0.15539936776158492,14.275007432596494,-1.1545763430429157,-7.251,3.591826362549279e-05,4.444684666328067,-6.304,9.87566551765371e-05,4.005433627761699,-5.681,3.3934254218365316e-05,4.469361690966627,-6.339,0.00012275639436019127,3.9109558762883547,-5.547,1.934155601653708e-05,4.713508590117937,-4.796,7.329320305851166e-06,5.134936298360931,-7.283
228_DTXSID50469320,2.2032906100095534e-08,7.656928216421764,-10.86,0.0025599652572109465,2.5917659287131345,0.025551185008204913,1.5925889534318038,-11.52,7.207157480645349e-08,7.142235988246085,-10.13,7.724200278603575e-07,6.112146474047909,-8.669,2.552725251469256e-07,6.592995925576421,-9.351,1.7851033907060713e-06,5.748336625090852,-8.153,9.999742405243413e-08,7.000011187342226,-8.039,3.4525886136263466e-07,6.461855166068644,-9.165
229_DTXSID80108992,6.329353965273381e-08,7.198640615991366,-10.21,0.006868324615551583,2.16314918709714,0.06855320885860963,1.1639722118158093,-10.91,1.711322541451793e-06,5.7666681291080675,-8.179,3.0701012307339054e-06,5.512847304254308,-7.819,8.005063818531139e-07,6.096635201417956,-8.647,1.682880659038327e-05,4.7739466807911395,-6.771,2.852516784205451e-06,5.544771791514002,-5.975,4.9858248601213125e-05,4.302262981271235,-6.102
231_DTXSID10370988,4.6899994713784275e-06,5.3288272062353315,-7.558,1.7024268599553534,-0.23106846272865872,16.992036723595334,-1.2302454380099894,-7.203,5.2944903254449026e-05,4.276175840939043,-6.065,7.919148830634204e-05,4.101321494928675,-5.817,4.718077299331134e-05,4.32623494806298,-6.136,0.00034248431209132115,3.4653593171006425,-4.915,3.526653675793308e-05,4.452637186796017,-4.426,9.977567913294617e-06,5.000975307465891,-7.093
232_DTXSID00195026,2.595994477864152e-05,4.585696235691267,-6.504,10.896112380080545,-1.037271573808538,108.75482880457248,-2.0364485490898687,-5.822,0.0001266018998020775,3.8975597771988504,-5.528,0.00036963952347741783,3.432221598300291,-4.868,0.0001518471697659405,3.8185932983554585,-5.416,0.0006750794111028682,3.170645137131554,-4.497,5.977321468608728e-05,4.223493386580817,-4.101,5.363701762840264e-05,4.270535378164515,-6.057
233_DTXSID70177132,2.40780876989008e-07,6.618378008061796,-9.387,0.04264213887886472,1.3701610197415293,0.4256140494760074,0.3709840444601986,-9.57,3.2601669172674645e-06,5.486760163922115,-7.782,1.1547285370220789e-05,4.937520101252451,-7.003,4.518106494495486e-06,5.345043536712099,-7.581,4.961601100123705e-05,4.304378154811682,-6.105,2.3860077245420856e-06,5.6223281546637605,-6.085,3.130497706239637e-06,5.504386610092515,-7.807
234_DTXSID90880156,2.4684585150380975e-08,7.607574167144644,-10.79,0.0014187712373211977,2.8480876245413036,0.014160850920535184,1.848910649259973,-12.21,1.7889425997928896e-07,6.747403594029125,-9.57,1.4501601628680483e-06,5.8385840294833,-8.281,4.2869212016637997e-08,7.367854499227205,-10.45,5.061864466502653e-06,5.29568948743498,-7.511,6.714623513798762e-07,6.172978333027057,-6.866,8.206701542655555e-08,7.085831360500806,-10.05
235_DTXSID10880178,5.748214923044476e-07,6.240467002168421,-8.851,0.4550333228066599,0.3419567981096116,4.541718128080491,-0.657220177171719,-8.056,1.220258567487305e-05,4.913548134460707,-6.969,2.324662076185458e-05,4.633640169274755,-6.572,1.1287794360278446e-05,4.947390911107875,-7.017,0.0001026804493499009,3.9885122394381147,-5.657,1.1301010087583711e-05,4.9468827374140325,-5.127,2.0064462953687353e-06,5.697572460120099,-8.081
236_DTXSID00369341,1.5933431794287989e-06,5.797690674367972,-8.223,1.8522103111308335,-0.26769029756078194,18.487035400382748,-1.2668672728421126,-7.151,3.6863473886241245e-05,4.433403740779011,-6.288,9.800969917929075e-06,5.008730943780868,-7.104,3.692336870773247e-05,4.432698682932195,-6.287,0.00019529479467730824,3.7093093320989787,-5.261,1.4796427317697234e-05,4.829843134842577,-4.961,8.332268793156045e-06,5.079236728462467,-7.204
237_DTXSID70381151,5.618767345492342e-10,9.250358950225925,-13.12,0.0007354100916454354,3.1334704148317813,0.007340177471394903,2.1342934395504507,-12.55,4.8814644238614584e-08,7.311449871481924,-10.37,2.973579212246753e-07,6.526720487975716,-9.257,4.8028558264034434e-08,7.3185004499500845,-10.38,1.8681209661995321e-06,5.728595005380003,-8.125,2.2371623647167712e-07,6.65030249532149,-7.543,1.6184928780205994e-08,7.790889207316805,-11.05
238_DTXSID50381992,6.641759508836432e-07,6.177716853801796,-8.762,0.2753974827458166,0.5600400337036329,2.7487607547059913,-0.4391369415776978,-8.229,3.389699695907042e-06,5.469838775598531,-7.758,1.7668718623857003e-05,4.752794945386659,-6.741,1.5424396074037415e-06,5.811791831304292,-8.243,6.988581767813523e-05,4.155610949133507,-5.894,6.5178243516094584e-06,5.185897347484657,-5.466,1.640591159105156e-06,5.784999633125284,-8.205
239_DTXSID30182964,5.042562449803647e-08,7.2973487145456035,-10.35,0.06039096376295757,1.2190280395489193,0.6027662616063292,0.2198510642675887,-9.592,9.822048793788284e-07,6.00779791271914,-8.521,3.676326855357516e-06,5.434585883257732,-7.708,3.0901027969788743e-06,5.510027072867044,-7.815,1.4145298924924531e-05,4.849387870400451,-6.878,2.604623586591529e-06,5.584255030935697,-6.031,1.3501854551772457e-06,5.869606574743203,-8.325
240_DTXSID80371528,1.868030042277737e-09,8.728616143582087,-12.38,0.002887600392358405,2.5394629078480726,0.028821333276725373,1.5402859325667422,-11.11,1.734603853585445e-07,6.760799693118629,-9.589,4.587012853838012e-07,6.338470042875844,-8.99,3.3062542320486724e-08,7.480663754717765,-10.61,1.7421578702789331e-06,5.758912492793091,-8.168,5.314878453298906e-07,6.274506662968562,-7.01,4.7255131014496215e-08,7.325551028418245,-10.39
241_DTXSID50881008,0.00011392301306023757,3.9433885372418906,-5.593,24.210460742174398,-1.3840030544512292,241.6462332114398,-2.38318002973256,-5.338,0.00028974751815104033,3.53798027532269,-5.018,0.0006084587777032979,3.215768839327778,-4.561,0.00018510739068954772,3.732576241043906,-5.294,0.0010915709908741174,2.9619480144740176,-4.201,5.457872349071824e-05,4.262976626002512,-4.157,8.973625877937725e-05,4.047032040723843,-5.74
242_DTXSID7059933,5.74190381532152e-08,7.240944086800324,-10.27,0.05680968625179359,1.2455776092351691,0.5670212904604437,0.24640063395383843,-9.43,1.5200667105706777e-06,5.818137351925636,-8.252,7.176256440282228e-06,5.144102050369539,-7.296,1.4715041496086598e-06,5.832238508861956,-8.272,2.061510494792251e-05,4.685814449939139,-6.646,3.2114223926709574e-06,5.493302568696434,-5.902,9.7426432035354e-07,6.01132320195322,-8.526
243_DTXSID80562292,4.6319120470249925e-07,6.334239695794948,-8.984,0.37720257556429637,0.42342535053295177,3.7648842173409767,-0.5757516247483788,-8.249,6.969584828917627e-06,5.1567930916122275,-7.314,3.226870344200182e-05,4.491218484217923,-6.37,6.879651606418161e-06,5.162433554386756,-7.322,0.00010974762541469421,3.9596048677186584,-5.616,1.255873864584348e-05,4.901053977370993,-5.062,1.7506635145812385e-06,5.756797319252644,-8.165
244_DTXSID60871632,1.8083508701886878e-09,8.742717300518406,-12.4,0.00010635958822519101,3.9732233527232603,0.0010615821869001288,2.9740463774419297,-13.44,7.922921264830412e-09,8.101114659915845,-11.49,1.4045680551393328e-07,6.852457213204708,-9.719,7.305205673688504e-09,8.136367552256644,-11.54,4.383170226528031e-07,6.358211662586693,-9.018,1.410785788549224e-07,6.8505389238172345,-7.827,1.4509215919751936e-07,6.838356056268388,-9.699
245_DTXSID5060936,7.624529747382887e-07,6.117786936822435,-8.677,0.2006651952120364,0.6975279480812863,2.002852778227295,-0.30164902720004444,-8.584,8.776576095335033e-06,5.056674877364355,-7.172,3.991573160178635e-05,4.398855906285027,-6.239,6.879651606418161e-06,5.162433554386756,-7.322,0.00011447921330102421,3.9412733637014425,-5.59,1.7489517299917516e-05,4.7572221766205285,-4.858,1.9329081150829043e-06,5.713788790596867,-8.104
246_DTXSID0036926,3.2883039967078983e-10,9.483028039675206,-13.45,0.0012354636633534646,2.908170023258378,0.01233124572465935,1.9089930479770474,-11.71,2.5088599072022512e-08,7.600523588676484,-10.78,2.795679061944668e-07,6.553512686154724,-9.295,4.8028558264034434e-08,7.3185004499500845,-10.38,1.4548763567857353e-06,5.837173913789668,-8.279,3.82887908779044e-07,6.416928348025394,-7.212,4.217886823080906e-08,7.374905077695365,-10.46
247_DTXSID50369896,1.0080031159976075e-09,8.996538125372165,-12.76,1.2012972428687559e-05,4.920349519686547,0.00011990228389203779,3.921172544405217,-15.01,1.7223878929661427e-09,8.763869035922886,-12.43,1.444630379155908e-08,7.840243256593925,-11.12,9.169392141033072e-09,8.037659453702405,-11.4,4.236255274993968e-07,6.373017877369827,-9.039,1.7394563636497736e-07,6.759586461577971,-7.698,5.883159769200051e-11,10.230389357300165,-14.51
249_DTXSID8074659,1.0537741673834043e-07,6.977252452091141,-9.896,0.168520838632426,0.7733463883030304,1.682017798290825,-0.22583058697830038,-8.76,3.916619418166512e-06,5.407088627231907,-7.669,1.0357168051706015e-05,4.984758976989124,-7.07,4.352513560007424e-06,5.361259867188868,-7.604,3.078469379901489e-05,4.5116651617755865,-6.399,3.753038197671731e-06,5.425617015402096,-5.806,1.0600828439522147e-06,5.974660193918788,-8.474
250_DTXSID10379850,3.475082067321215e-07,6.45903493468138,-9.161,0.15193682279460746,0.8183369595244477,1.5164916234111068,-0.1808400157568829,-8.931,4.179397577410096e-06,5.378886313359267,-7.629,1.3234415271507593e-05,4.878295242119907,-6.919,2.7492153631271653e-06,5.560791237837796,-7.887,4.4358091636006323e-05,4.353027146241987,-6.174,5.46961055607224e-06,5.262043594940785,-5.574,6.750465540937733e-07,6.1706662753336365,-8.752
251_DTXSID20396477,1.0373996111197257e-05,4.984053919142307,-7.069,2.5302324443565096,-0.4031604202526144,25.254419808006155,-1.402337395533945,-6.724,2.833850191748223e-05,4.547623111963204,-6.45,8.915541540863044e-05,4.0498522721111065,-5.744,2.587579183114362e-05,4.587106351384899,-6.506,0.00025528495020358215,3.5929747873743385,-5.096,2.1634178133095727e-05,4.664859598687633,-4.727,2.0581664390516922e-05,4.686519507785955,-6.647
252_DTXSID50379576,1.911066521437445e-06,5.7187241955245804,-8.111,1.472653154462185,-0.16810047200174288,14.69864995104471,-1.1672774472830734,-7.189,2.6513649837935468e-05,4.576530483682659,-6.491,3.4997289345319064e-05,4.455965591877123,-6.32,2.3474166345394347e-05,4.629409822193859,-6.566,0.00024118383028356213,3.617651812012898,-5.131,2.014270795596064e-05,4.695882143947537,-4.771,4.682391642218643e-06,5.329532264082148,-7.559
253_DTXSID50382621,1.924433333841429e-10,9.715697129124486,-13.78,8.900541829175023e-05,4.050583554449668,0.0008883690523139694,3.051406579168337,-13.65,1.2083712400431143e-08,7.917799619743686,-11.23,6.227429297832752e-08,7.205691194459525,-10.22,3.089952397582844e-09,8.510048211069126,-12.07,2.2491041264589913e-07,6.647990437628069,-9.429,3.391722298822048e-08,7.469579713321682,-8.705,1.2248102615199834e-09,8.911931183754247,-12.64
254_DTXSID4073120,5.305877147896392e-06,5.275242809877316,-7.482,1.355580116010423,-0.1321251898715334,13.530136098550985,-1.131302165152864,-7.298,3.180064986662721e-05,4.497564004839267,-6.379,0.0001047004274476903,3.9800515452763223,-5.645,2.9273728792177807e-05,4.533521955026883,-6.43,0.00029021829244460566,3.537275217475875,-5.017,1.9404458398756286e-05,4.712098474424304,-4.794,4.38798790727601e-06,5.357734577954787,-7.599
255_DTXSID00312357,1.2937011018066664e-05,4.888166051975331,-6.933,6.600477551125986,-0.8195753583170114,65.87980933579766,-1.8187523335983422,-6.153,8.31438710032353e-05,4.080169759524194,-5.787,0.00025487084263276785,3.5936798452211547,-5.097,5.026460892627539e-05,4.298737692037155,-6.097,0.00045723659257198646,3.339859020367394,-4.737,2.8417778154231355e-05,4.546409880422544,-4.559,2.6086687630228935e-05,4.583581062150819,-6.501
256_DTXSID1037303,2.3132550502476466e-08,7.635776481017285,-10.83,0.0029291836388263453,2.5332534003126277,0.029236378449995312,1.5340764250312968,-11.87,3.836839159871891e-07,6.416026406025604,-9.1,1.3992802291113444e-06,5.854095302113253,-8.303,3.4191211294460406e-07,6.46608551314954,-9.171,9.169838449216025e-06,5.037638315500323,-7.145,1.2282964198191088e-06,5.910696814011505,-6.494,3.8890365966051314e-08,7.410157970036165,-10.51
257_DTXSID9059915,3.292078505245187e-06,5.482529816841219,-7.776,1.1201682716411407,-0.04928326727369717,11.18047468355366,-1.048460242555028,-7.305,1.7783829501140457e-05,4.7499747139993955,-6.737,6.157359897246572e-05,4.210605461185155,-5.972,1.8884801589452348e-05,4.723887573667203,-6.7,0.00023768548848344468,3.623997332634242,-5.14,1.6416499861767548e-05,4.784719432646353,-4.897,3.4228791934018084e-06,5.465608428517635,-7.752
258_DTXSID30382063,1.3262878433716342e-06,5.8773622110581805,-8.336,0.7626900206925158,0.11765193603757029,7.612460273721705,-0.8815250392437604,-7.516,1.9988925574735974e-05,4.699210549028643,-6.665,5.723569170286888e-05,4.242333064291875,-6.017,1.2853272547248537e-05,4.890986283362595,-6.937,0.00011616416015954225,3.934927843080099,-5.581,1.078128644961326e-05,4.967329414971696,-5.156,4.821240289518584e-06,5.31684122283946,-7.541
259_DTXSID50880495,1.960328061756059e-05,4.707671243190435,-6.677,4.895043892442399,-0.6897565903495894,48.857761552336896,-1.68893356563092,-6.48,0.0001035173271373479,3.9849869502040347,-5.652,0.00016362112055806112,3.7861606374019225,-5.37,4.889633686289756e-05,4.310723675433027,-6.114,0.0005957518623730629,3.2249345913363863,-4.574,5.683944388666081e-05,4.245350179832112,-4.132,2.6556728532282737e-05,4.575825425835843,-6.49
260_DTXSID70379295,2.247923819158897e-06,5.648218410842979,-8.011,0.32393588247530836,0.48954094239459706,3.233225779376539,-0.5096360328867335,-8.456,4.098764749310704e-06,5.387347007521059,-7.641,1.7412436032923437e-05,4.759140466008003,-6.75,7.389056559440681e-06,5.131411009126851,-7.278,5.817247132147989e-05,4.235282485823714,-6.007,4.819055111671461e-06,5.317038106992433,-5.652,3.335113711914907e-06,5.476889354066691,-7.768
261_DTXSID9059919,1.0334437753303824e-07,6.985713146252933,-9.908,0.024100729064405135,1.617969819505674,0.24055099397253002,0.6187928442243433,-9.914,1.1022019991519026e-06,5.957738805595204,-8.45,6.231002377404748e-06,5.205442083042532,-7.383,1.6974874873434296e-06,5.7701934183421475,-8.184,2.3512306565365197e-05,4.628704764347043,-6.565,7.729185428204133e-06,5.111866273568976,-5.361,2.924158843933191e-06,5.533999039658788,-7.849
262_DTXSID20880129,2.3961103682417456e-07,6.620493181602244,-9.39,0.1757788224169959,0.7550334492932808,1.7544602214618887,-0.2441435259880499,-8.641,3.080085778042414e-06,5.511437188560675,-7.817,1.7928773275534478e-05,4.7464494247653155,-6.732,3.2974273894826022e-06,5.481824758994404,-7.775,5.2261719695962405e-05,4.281816303713571,-6.073,6.268754529888038e-06,5.202818735808242,-5.49,7.914607707521037e-07,6.101570606345668,-8.654
263_DTXSID40381269,1.3392699857807754e-06,5.873131863977284,-8.33,0.5195889668928834,0.28434007943967937,5.186052343447151,-0.7148368958416513,-7.773,1.8460421652532676e-05,4.733758383522627,-6.714,3.6269843424558e-05,4.440454319247171,-6.298,1.1584839316621503e-05,4.9361099855588195,-7.001,0.00011616416015954225,3.934927843080099,-5.581,1.2702272564273316e-05,4.896118572443281,-5.055,3.694275589570501e-06,5.4324707097172835,-7.705
264_DTXSID40382115,3.65654539960774e-05,4.436929030013091,-6.293,11.900920247742764,-1.0755805448433138,118.78388355522517,-2.0747575201246446,-5.92,0.0001848071208466246,3.7332812988907227,-5.295,0.0004270989955604535,3.369471449933666,-4.779,0.00020537494547974701,3.6874525388476824,-5.23,0.0010481550699230067,2.9795744606444177,-4.226,6.0751526078696395e-05,4.216442808112657,-4.091,4.024105730262545e-05,4.395330617050947,-6.234
265_DTXSID20881338,3.089952397582844e-09,8.510048211069126,-12.07,0.0014310906912605329,2.8443328432032073,0.014283812216950178,1.845155867921877,-11.86,1.1171966644794693e-07,6.951870369605765,-9.86,2.8645946833764127e-07,6.542936818452484,-9.28,9.467029491370891e-08,7.023786269980997,-9.962,2.2958702536443662e-06,5.639052658834372,-7.998,3.060368119046919e-07,6.514226330886002,-7.35,1.444630379155908e-08,7.840243256593925,-11.12
266_DTXSID5073901,9.42149223841264e-05,4.025880305319363,-5.71,23.31482122350199,-1.3676320896620848,232.7067950773493,-2.3668090649434155,-5.417,0.0003173240321413609,3.498497035900994,-4.962,0.0007838269377415633,3.105779815224482,-4.405,0.00037629984377230753,3.4244659619853146,-4.857,0.0015054052947909053,2.82234656080445,-4.003,9.265571933434762e-05,4.033127767940496,-3.831,8.31438710032353e-05,4.080169759524194,-5.787
267_DTXSID70869964,3.290350855446083e-05,4.48275779005613,-6.358,9.319121740982052,-0.9693749852061512,93.0147794182333,-1.968551960487482,-5.96,0.00016177222458667174,3.791096042329634,-5.377,0.0002940121279120128,3.5316347547013467,-5.009,0.00014369270978020966,3.8425652651472024,-5.45,0.0008031488696631145,3.095203947522242,-4.39,4.662649423725455e-05,4.331367237143665,-4.254,5.567765714022061e-05,4.254319047687747,-6.034
268_DTXSID20880124,1.3063642744523734e-05,4.8839357048944345,-6.927,4.220360077018093,-0.6253495061253602,42.1236971186931,-1.6245264814066909,-6.705,0.00011064210289815002,3.9560795784845784,-5.611,0.00018420804160857365,3.734691414584354,-5.297,0.00011787390668110998,3.928582322458755,-5.572,0.0007940733988163098,3.100139352449954,-4.397,5.4401798597711706e-05,4.2643867416961445,-4.159,3.65654539960774e-05,4.436929030013091,-6.293
269_DTXSID3068465,6.447095920607586e-06,5.190635868259395,-7.362,2.391117957785692,-0.37860100110607664,23.865908782835046,-1.3777779763874074,-6.966,4.197598412720817e-05,4.376999113033731,-6.208,0.00014509922136881012,3.8383349180663062,-5.444,4.211249793175107e-05,4.375588997340099,-6.206,0.0003112019215592621,3.5069577300627865,-4.974,2.135501783827241e-05,4.670500061462161,-4.735,1.597686141565401e-05,4.796508531889251,-6.803
270_DTXSID80389027,2.887801466317315e-10,9.539432667420487,-13.53,0.0028308547426009055,2.5480824146706995,0.028254951138811386,1.5489054393893689,-11.35,2.1619172293064386e-09,8.665160937368645,-12.29,4.0809924579086616e-07,6.389234207846596,-9.062,6.028477559195491e-08,7.219792351395845,-10.24,4.659642120416719e-06,5.331647437622595,-7.562,8.552149539107973e-07,6.067924713851474,-6.717,4.6243984437182297e-07,6.334944753641763,-8.985
271_DTXSID2044630,7.936180487348745e-06,5.100388463866947,-7.234,0.026251703282422576,1.5808425131281576,0.2620200119748762,0.5816655378468272,-9.787,1.645926670481141e-06,5.783589517431651,-8.203,4.964206265809813e-06,5.304150181596771,-7.523,4.4621480299324547e-07,6.350456026271716,-9.007,2.214155383928112e-05,4.654791904679235,-6.602,3.0095053342267e-06,5.521504882569074,-5.942,8.189089326847761e-07,6.086764391562531,-8.633
272_DTXSID40883576,2.4013805440340676e-05,4.619539012338435,-6.552,8.633435581620652,-0.9361836528678453,86.17089985148614,-1.935360628149176,-5.96,0.0001528364469906719,3.815773066968194,-5.412,0.0002491433759391509,3.603550655076578,-5.111,0.00011522504003324717,3.938453132314179,-5.586,0.0007940733988163098,3.100139352449954,-4.397,6.399102150609463e-05,4.193880957014544,-4.059,5.311709004946309e-05,4.27476572524541,-6.063
273_DTXSID60663110,4.500877948061284e-08,7.346702763822726,-10.42,0.013285018245524126,1.8766378447971732,0.13259865854530753,0.8774608695158427,-10.19,7.979114236550826e-07,6.098045317111588,-8.649,1.0195732151697355e-06,5.991581582242372,-8.498,4.1209385567317635e-07,6.3850038607657,-9.056,9.816894281039473e-06,5.008025885934051,-7.103,2.098805895432483e-06,5.6780277245622255,-6.164,7.445007998844572e-08,7.128134831309764,-10.11
274_DTXSID3047558,1.243550562495284e-07,6.905336551715909,-9.794,0.0293042360194145,1.533069596475761,0.29248754605049815,0.5338926211944304,-9.886,1.8590446518079686e-06,5.730710178920452,-8.128,5.858220561165386e-06,5.232234281221539,-7.421,1.9805557745494847e-06,5.703212922894628,-8.089,3.539727362843964e-05,4.451030186949411,-6.313,2.5710143834194323e-06,5.589895493710225,-6.039,1.764931969948573e-06,5.753272030018564,-8.16
